,y_harmonic,y_percussive,Mel_Spec_0,Mel_Spec_1,Mel_Spec_2,Mel_Spec_3,Mel_Spec_4,Mel_Spec_5,Mel_Spec_6,Mel_Spec_7,Mel_Spec_8,Mel_Spec_9,Mel_Spec_10,Mel_Spec_11,Mel_Spec_12,Mel_Spec_13,Mel_Spec_14,Mel_Spec_15,Mel_Spec_16,Mel_Spec_17,Mel_Spec_18,Mel_Spec_19,Mel_Spec_20,Mel_Spec_21,Mel_Spec_22,Mel_Spec_23,Mel_Spec_24,Mel_Spec_25,Mel_Spec_26,Mel_Spec_27,Mel_Spec_28,Mel_Spec_29,Mel_Spec_30,Mel_Spec_31,Mel_Spec_32,Mel_Spec_33,Mel_Spec_34,Mel_Spec_35,Mel_Spec_36,Mel_Spec_37,Mel_Spec_38,Mel_Spec_39,Mel_Spec_40,Mel_Spec_41,Mel_Spec_42,Mel_Spec_43,Mel_Spec_44,Mel_Spec_45,Mel_Spec_46,Mel_Spec_47,Mel_Spec_48,Mel_Spec_49,Mel_Spec_50,Mel_Spec_51,Mel_Spec_52,Mel_Spec_53,Mel_Spec_54,Mel_Spec_55,Mel_Spec_56,Mel_Spec_57,Mel_Spec_58,Mel_Spec_59,Mel_Spec_60,Mel_Spec_61,Mel_Spec_62,Mel_Spec_63,Mel_Spec_64,Mel_Spec_65,Mel_Spec_66,Mel_Spec_67,Mel_Spec_68,Mel_Spec_69,Mel_Spec_70,Mel_Spec_71,Mel_Spec_72,Mel_Spec_73,Mel_Spec_74,Mel_Spec_75,Mel_Spec_76,Mel_Spec_77,Mel_Spec_78,Mel_Spec_79,Mel_Spec_80,Mel_Spec_81,Mel_Spec_82,Mel_Spec_83,Mel_Spec_84,Mel_Spec_85,Mel_Spec_86,Mel_Spec_87,Mel_Spec_88,Mel_Spec_89,Mel_Spec_90,Mel_Spec_91,Mel_Spec_92,Mel_Spec_93,Mel_Spec_94,Mel_Spec_95,Mel_Spec_96,Mel_Spec_97,Mel_Spec_98,Mel_Spec_99,Mel_Spec_100,Mel_Spec_101,Mel_Spec_102,Mel_Spec_103,Mel_Spec_104,Mel_Spec_105,Mel_Spec_106,Mel_Spec_107,Mel_Spec_108,Mel_Spec_109,Mel_Spec_110,Mel_Spec_111,Mel_Spec_112,Mel_Spec_113,Mel_Spec_114,Mel_Spec_115,Mel_Spec_116,Mel_Spec_117,Mel_Spec_118,Mel_Spec_119,Mel_Spec_120,Mel_Spec_121,Mel_Spec_122,Mel_Spec_123,Mel_Spec_124,Mel_Spec_125,Mel_Spec_126,Mel_Spec_127,MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,Chroma_0,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,target
piano_C3,-3.0134999178699218e-05,-4.806918150279671e-05,0.010674522258341312,0.02017970010638237,0.007597356103360653,0.011244270019233227,0.2759788930416107,0.39032018184661865,0.038722358644008636,0.011709833517670631,0.022459950298070908,0.31864133477211,7.635093688964844,1.561882734298706,0.01847809925675392,0.008678523823618889,0.03642668202519417,8.936723709106445,17.98806381225586,0.19431908428668976,0.019705388695001602,0.001601892989128828,0.011434393934905529,1.8102551698684692,0.6426766514778137,0.0010381999891251326,0.0002698550815694034,0.0004400673497002572,0.01828424446284771,0.07315098494291306,0.00318730715662241,0.00047889890265651047,0.0002374763134866953,0.0002997045812662691,0.038723886013031006,0.03396109864115715,0.0009256949415430427,0.0007324663456529379,0.0005088222096674144,0.008830707520246506,0.18121936917304993,0.03226599842309952,0.00023631427029613405,0.00023160457203630358,0.00017245429626200348,0.01026587188243866,0.019347434863448143,0.0004970033187419176,0.000167997190146707,0.00016321905422955751,0.0015450500650331378,0.0020236442796885967,0.0002496112138032913,0.0005581013392657042,0.0008084641303867102,0.013779088854789734,0.0016438474413007498,0.00014111571363173425,0.0009218135965056717,0.028228411450982094,0.003385269781574607,7.510070281568915e-05,0.003035550704225898,0.009491968899965286,0.0003402883594390005,0.0006291253957897425,0.003858000971376896,0.0007788900984451175,2.354509342694655e-05,0.0059227105230093,0.0031945137307047844,2.735187445068732e-05,0.0041640754789114,0.001836712472140789,4.2990566726075485e-05,0.0024014818482100964,0.00029990734765306115,0.00469938525930047,0.011338891461491585,2.778577800199855e-05,0.0031424586195498705,0.0007480289787054062,7.082203956088051e-05,9.228927228832617e-05,2.960657911899034e-05,0.00011414273467380553,2.538040826038923e-05,0.00018608864047564566,5.2816353672824334e-06,9.290187881560996e-05,9.345166290586349e-06,0.00014199898578226566,0.0001434704608982429,0.0006505669443868101,0.0001767779904184863,0.00033177182194776833,0.0001173668570118025,9.259716898668557e-05,8.867387805366889e-06,3.4157990285166306e-06,2.92613685815013e-06,1.308264131694159e-06,8.618434321761015e-07,8.932353239288204e-07,1.1211203627681243e-06,1.2976397556485608e-06,2.4079420199996093e-06,1.3162117511456017e-06,2.4838836907292716e-06,5.729380973207299e-06,1.8425002053845674e-05,4.144516424275935e-06,7.796228942424932e-07,9.758610985954874e-07,5.240353857516311e-07,3.3483135553069587e-07,2.5228669642274326e-07,2.6378828010820143e-07,3.535544124133594e-07,3.108070814050734e-07,3.568356703453901e-07,3.1642454700886447e-07,4.337178722835233e-07,3.1055594718054635e-07,2.9996940043020004e-07,2.2913847885774885e-07,3.1587478588335216e-07,2.859808034827438e-07,1.3505425044968433e-07,4.5600600628858956e-08,-467.3750305175781,122.3475341796875,1.730443000793457,33.40464401245117,21.80776023864746,-7.019651412963867,-4.139401912689209,-6.122859954833984,-9.645995140075684,-10.851425170898438,-7.266197204589844,-1.7400327920913696,-5.889401912689209,0.5405889377310705,0.3633878430005313,0.05463311086164349,0.0566981406620553,0.08051745224699967,0.07674054518410815,0.2842822229789311,0.41905746224453955,0.26346296112674,0.053511772218737125,0.08287086000509505,0.3790295131017557,0
piano_C#3,-4.5321983634494245e-05,-3.5994602512801066e-05,0.004826880991458893,0.0023782667703926563,0.004896299913525581,0.005987666081637144,0.33081451058387756,2.059720039367676,0.10752222687005997,0.011352591216564178,0.012713898904621601,0.044287439435720444,5.693981647491455,18.13404083251953,0.3723720908164978,0.014541050419211388,0.015394982881844044,0.04186657443642616,0.5666360855102539,1.3170055150985718,0.09114652872085571,0.001783147337846458,0.0013632706832140684,0.0024549528025090694,0.3183719217777252,0.4590936005115509,0.0028269626200199127,0.0004727630293928087,0.00045874042552895844,0.0007406725198961794,0.31572020053863525,0.34634506702423096,0.0014217965072020888,0.0004682924482040107,0.0002039311802946031,0.0008632663520984352,0.245979905128479,0.22266161441802979,0.0013914648443460464,0.00033400574466213584,0.0002867591683752835,0.0006174823502078652,0.19543366134166718,0.15517011284828186,0.0006221886142157018,8.582736336393282e-05,0.00017134530935436487,0.0033413483761250973,0.05980217084288597,0.007164560724049807,0.000353099632775411,0.0002314452431164682,0.0006576943560503423,0.006184716243296862,0.00039028009632602334,9.273462637793273e-05,0.0002243809576611966,0.030101215466856956,0.02334771119058132,0.00012096433056285605,8.437381620751694e-05,0.011865830048918724,0.009759181179106236,0.00013905060768593103,0.00033435283694416285,0.004253624938428402,0.0008927093585953116,0.000177336172782816,0.00791157316416502,0.009471572935581207,2.493227475497406e-05,0.0008335134480148554,0.002212068997323513,5.7981651480076835e-05,0.0008430921006947756,0.0015083170728757977,1.8370292309555225e-05,0.003620946779847145,0.0029329340904951096,0.0002891023177653551,0.017036959528923035,0.001215076306834817,0.0002628392830956727,0.0002715183945838362,9.961378964362666e-06,4.811547842109576e-05,4.168079613009468e-06,5.9791342209791765e-05,1.0720906175265554e-05,9.443066664971411e-05,3.169086994603276e-05,2.511883940314874e-05,1.3507452422345523e-05,0.0002538097614888102,0.0014623355818912387,9.045829210663214e-05,2.1203024516580626e-05,8.650307427160442e-05,1.3860117178410292e-05,2.513498839107342e-05,1.5927427739370614e-05,8.523973519913852e-06,1.146710928878747e-06,1.8497316887078341e-06,1.9584165329433745e-06,6.827068546044757e-07,4.765101664361282e-07,6.465409683187318e-07,1.369320443700417e-06,2.580173713795375e-06,2.218861482106149e-06,1.8039930864688358e-06,4.169975454715313e-06,4.320341759012081e-06,2.0432164546946296e-06,4.2561259760987014e-07,3.209347312349564e-07,2.564223109402519e-07,2.400109906375292e-07,2.0032051395446615e-07,2.3416610872573074e-07,3.078460792949045e-07,2.493990507446142e-07,2.706782993300294e-07,5.182483846510877e-07,2.3135844173793885e-07,3.2342956046704785e-07,2.715160576372e-07,1.5046303758481372e-07,4.603751690979152e-08,-462.0791320800781,105.9949722290039,6.521273136138916,20.48934555053711,15.913003921508789,-2.849872350692749,0.02385071851313114,-0.12578971683979034,-4.984100341796875,-7.188577175140381,-3.5328938961029053,-6.0158514976501465,-10.883573532104492,0.4590814894281456,0.6069328978761396,0.41849528682764997,0.06753929708931307,0.12557259951236033,0.16993403558388825,0.06965636587525705,0.06414524288177827,0.23165075947010205,0.07761832923026694,0.12099132696557277,0.13515785891795853,0
piano_D3,-3.923611075151712e-05,-4.110286317882128e-05,0.004261386580765247,0.002286635572090745,0.007584868930280209,0.013102640397846699,0.024829531088471413,2.1441919803619385,0.7470664978027344,0.012003447860479355,0.006433575879782438,0.02336806058883667,0.11928052455186844,15.182085037231445,14.018122673034668,0.02994414232671261,0.02637532725930214,0.03565358743071556,0.03378088399767876,2.974553108215332,6.786604404449463,0.09546439349651337,0.002228602534160018,0.0009730412275530398,0.0006776558584533632,0.0012920418521389365,0.006975196301937103,0.0017062525730580091,0.0005113520892336965,0.00021987163927406073,0.0007649318431504071,0.0031339977867901325,0.38450953364372253,0.1618325263261795,0.00036694869049824774,0.0006191420834511518,0.0006511136889457703,0.0014836095506325364,0.02246580272912979,0.029729947447776794,0.0007774391560815275,0.00012330652680248022,0.0001781824103090912,0.0003904116456396878,0.01868385635316372,0.08892883360385895,0.002983342157676816,0.0001435829617548734,9.571238479111344e-05,0.000285663380054757,0.246239572763443,0.1899755448102951,0.0008632574463263154,0.000590414390899241,0.00014156264660414308,0.0012207168620079756,0.0008563320734538138,0.00010244930308545008,0.0002517103566788137,0.003984487149864435,0.016299469396471977,0.0002470967301633209,8.564136078348383e-05,0.003697639796882868,0.020884044468402863,0.0003680039953906089,4.379003439680673e-05,0.0015347234439104795,0.0015937360003590584,4.2788658902281895e-05,0.0005621456075459719,0.006512582767754793,0.00020254377159290016,8.687592344358563e-05,0.0052167740650475025,0.0008109594346024096,0.00015093741239979863,0.0006455035763792694,7.036614260869101e-05,0.001733597251586616,0.009554713033139706,3.8721416785847396e-05,0.002664650557562709,0.002352395560592413,2.9280914532137103e-05,0.0001798483426682651,1.2121421605115756e-05,3.603112054406665e-05,1.4942205780243967e-05,3.69876652257517e-05,3.620365896495059e-05,0.00012188086111564189,0.00021392066264525056,3.8074162148404866e-05,7.308856584131718e-05,1.626937410037499e-05,0.00018145078502129763,7.820669270586222e-05,1.548043110233266e-05,5.42068992217537e-05,3.235491385567002e-05,1.3242918612377252e-05,3.6091525998926954e-06,5.4247611842583865e-06,1.4965332866268e-06,1.010452365335368e-06,1.2033495977448183e-06,1.0725589163484983e-06,1.1258076710873866e-06,1.5759902680656523e-06,1.4782960988668492e-06,1.234982505593507e-06,1.697034235803585e-06,1.9302035525470274e-06,1.9679939669003943e-06,4.047821676067542e-06,7.842831450943777e-07,4.3612882905108563e-07,3.035081590496702e-07,2.6211239401163766e-07,2.575882831479248e-07,3.044663401396974e-07,3.7685188658542756e-07,4.77831576972676e-07,4.6944740006438224e-07,2.3623745448730915e-07,1.2048437838529935e-06,7.930122478683188e-07,1.316698643449854e-07,4.265301001282751e-08,-477.7979736328125,102.8858871459961,5.965493202209473,25.719093322753906,20.070180892944336,2.83610200881958,3.934643507003784,-4.113602638244629,-12.312137603759766,-13.215470314025879,-6.039279937744141,-4.462138652801514,-8.474183082580566,0.1635849685675662,0.37171189675239563,0.46349855974437815,0.3391467067940564,0.09462070538181408,0.12333423970359973,0.15590435044106196,0.08337077115242446,0.2399959714050553,0.3711044177341861,0.31741349887918086,0.1645847779529861,0
piano_D#3,-4.894352605333552e-05,-3.7605102988891304e-05,0.0037998573388904333,0.0018409155309200287,0.0026713628321886063,0.005932556930929422,0.008173312060534954,2.6861517429351807,3.627953052520752,0.05236731097102165,0.027528731152415276,0.02136596478521824,0.1726345270872116,1.3114917278289795,10.853485107421875,2.838710069656372,0.1832580417394638,0.022780925035476685,0.01826215535402298,0.10728240013122559,0.8543868660926819,2.5145649909973145,0.09685111045837402,0.0020289490930736065,0.0019978927448391914,0.0012777374358847737,0.0005749537376686931,0.18304838240146637,0.13821063935756683,0.0038704555481672287,0.0014813171001151204,0.0011127344332635403,0.0021087543573230505,0.12865504622459412,1.7222052812576294,0.21125347912311554,0.0025429693050682545,0.0013407793594524264,0.0007084457320161164,0.00041265564505010843,0.02421952597796917,0.04487476125359535,0.0013570571318268776,0.00019014182907994837,0.00010532356100156903,5.378883724915795e-05,0.003712903708219528,0.05956431105732918,0.010532652027904987,0.0004917787155136466,0.000566788949072361,0.00032602573628537357,0.08032561838626862,0.19557663798332214,0.0018733523320406675,0.00022300134878605604,0.0001846089435275644,0.011085494421422482,0.018547283485531807,0.00019376726413611323,6.122938793851063e-05,0.00010708774061640725,0.0026154161896556616,0.0004038807819597423,0.00018265811377204955,0.0011962560238316655,0.05937369912862778,0.007734619081020355,0.00010969544382533059,0.001478436402976513,0.004620041232556105,3.782059138757177e-05,7.781130261719227e-05,0.001098361797630787,0.0002283636131323874,1.8720904336078092e-05,0.0012327705044299364,0.0006261499365791678,1.668979530222714e-05,0.0020606510806828737,0.0008103610016405582,3.830029891105369e-05,0.0018327335128560662,0.00013419686001725495,0.00010060981003334746,5.886673534405418e-05,4.865667506237514e-06,0.0002550531062297523,3.315585126983933e-05,0.0001989628653973341,0.00017856949125416577,3.399228080525063e-05,1.2781302757503e-05,5.320899617800023e-06,9.612467692932114e-06,2.662715269252658e-05,9.948093065759167e-05,2.343109190405812e-05,6.586219387827441e-05,2.0697183572337963e-05,9.276167475036345e-06,1.7319205198873533e-06,1.3912739404986496e-06,1.2613670605787775e-06,7.5130293453185e-07,1.2354937553027412e-06,2.4986823063954944e-06,1.9340232029207982e-06,3.4613494790391997e-06,5.362663841879112e-07,5.563852027989924e-07,4.076588595580688e-07,5.41381439234101e-07,5.867923960067856e-07,4.827931547879416e-07,3.682733620280487e-07,3.211515888779104e-07,3.1486379725720326e-07,3.785761748531513e-07,4.2230183794345066e-07,6.64181300180644e-07,5.408290348896116e-07,3.05237335851416e-07,2.414578830212122e-07,2.540384400617768e-07,1.9003265094852395e-07,2.265006031620942e-07,2.0994785643324576e-07,1.2023718909404124e-07,4.911057160938981e-08,-489.2774353027344,124.51405334472656,9.790966033935547,17.061677932739258,18.644826889038086,3.5566251277923584,1.0444309711456299,-2.5473246574401855,-3.5119497776031494,-4.242246150970459,-6.192399024963379,-8.5994234085083,-9.414017677307129,0.12854020884472966,0.10498218116383325,0.44501549932868845,0.5790245469570767,0.3979593578424322,0.09114086480775953,0.11777059753546962,0.15413238235560264,0.08817580620177655,0.06091177663708253,0.24042907692675633,0.11915495587078234,0
piano_E3,-4.348457878222689e-05,-3.993408245150931e-05,0.003976509906351566,0.0017806636169552803,0.004463152028620243,0.01461110170930624,0.01016165129840374,0.7146619558334351,7.354861736297607,0.4699651300907135,0.02979659102857113,0.01715637929737568,0.1019379273056984,0.5038889646530151,1.2272366285324097,19.501081466674805,3.2625772953033447,0.04735966771841049,0.030904356390237808,0.038156166672706604,0.03097730316221714,0.2443659007549286,2.7119436264038086,0.24762775003910065,0.0032227851916104555,0.001927507808431983,0.000641132122837007,0.0006116261938586831,0.10111386328935623,1.335211157798767,0.14499624073505402,0.0006606194074265659,0.0005527156754396856,0.0005388353602029383,0.0029046654235571623,0.01395318191498518,0.09209251403808594,0.026803752407431602,0.002787808421999216,0.00018303697288502008,0.00016701730783097446,0.00033681662171147764,0.01023884303867817,0.15623825788497925,0.024755945429205894,0.00017726296209730208,0.00011009244190063328,0.00024159230815712363,0.00030877540120854974,0.07729955017566681,0.08226592093706131,0.0005243144114501774,0.00017338334873784333,0.00022926699602976441,0.001851293840445578,0.09520560503005981,0.016491202637553215,0.00030901998979970813,0.00038780082832090557,0.0016657422529533505,0.03544946759939194,0.004067886155098677,6.480395677499473e-05,5.646123827318661e-05,0.007655210793018341,0.0075231799855828285,0.00021628443209920079,0.00018040279974229634,0.005824726074934006,0.00570945767685771,6.812429637648165e-05,9.804187720874324e-05,0.01014371495693922,0.0025422992184758186,2.6314801289117895e-05,0.004133717156946659,0.005590455606579781,1.0514442692510784e-05,0.0008096371311694384,0.0022308798506855965,2.669917739694938e-05,0.0020201667211949825,0.003877523820847273,1.7686799765215255e-05,0.0004837318556383252,0.00033170031383633614,4.330646697781049e-05,0.0022052666172385216,8.87366768438369e-05,0.0020040024537593126,0.0018392790807411075,0.0001959686924237758,0.0008202503668144345,4.842771886615083e-06,7.885203558544163e-06,2.226566493845894e-06,0.0001299240830121562,1.722996421449352e-05,5.2157469326630235e-05,1.6686402886989526e-05,4.006014205515385e-05,1.1582025763345882e-05,9.949010564014316e-05,4.688646185968537e-06,7.399142305075657e-06,1.0429687790747266e-05,9.590849003870972e-06,2.2992006051936187e-05,7.377685960818781e-06,8.52691664476879e-06,5.769670224253787e-06,3.843239028356038e-06,3.5876128094969317e-06,6.502405085484497e-07,7.402869073303009e-07,1.2418704500305466e-06,1.507464844507922e-06,8.784085707702616e-07,9.357139560961514e-07,1.3365777249418898e-06,1.8226758129458176e-06,6.857311518615461e-07,5.441350481305562e-07,5.32087881310872e-07,3.5315053992235335e-07,4.819179935111606e-07,3.5049990287916444e-07,2.7452318818177446e-07,1.3705110291084566e-07,6.87421604084193e-08,-453.5784912109375,88.16341400146484,14.21463394165039,21.879457473754883,14.433333396911621,1.5293325185775757,-0.2121158093214035,-5.822717666625977,-6.809275150299072,-0.5558218955993652,1.0308995246887207,-0.8481301069259644,-1.5322965383529663,0.2530833795088546,0.09064810753140883,0.0817747710787852,0.412445222392888,0.553940332676524,0.39192160267845355,0.08027312672020906,0.08017658868142309,0.08151920494748408,0.0722122894012467,0.23585464064285025,0.3387489229213669,0
piano_F3,-5.1085247832816094e-05,-3.5110853787045926e-05,0.003695984836667776,0.0018358697416260839,0.0014964427100494504,0.0020921542309224606,0.0032579428516328335,0.006596491672098637,0.9622412919998169,0.6206777691841125,0.04028715193271637,0.017312370240688324,0.03289132937788963,0.14377813041210175,0.03873495012521744,5.364943027496338,16.794137954711914,0.33060958981513977,0.015815280377864838,0.009650284424424171,0.005888954270631075,0.002778117312118411,0.005726570263504982,0.10103635489940643,0.024792799726128578,0.0006515096174553037,0.0003193554875906557,0.00013301815488375723,0.00011055248614866287,0.00031532839057035744,0.11092226207256317,0.14641441404819489,0.0012251671869307756,0.00039184984052553773,0.0006996768061071634,0.0008744715014472604,0.000925530563108623,0.042194996029138565,0.2831156849861145,0.02612859383225441,7.88405814091675e-05,0.00010020299669122323,0.00013807641516905278,0.00013897706230636686,0.00024943938478827477,0.015311012044548988,0.00884759146720171,0.00016856098955031484,6.786171434214339e-05,4.26566693931818e-05,4.609931420418434e-05,0.011026608757674694,0.046375617384910583,0.0003722782712429762,3.242415186832659e-05,5.8234971220372245e-05,4.746609920402989e-05,0.0036676477175205946,0.003363531781360507,5.9861980844289064e-05,4.024606823804788e-05,0.0001549010194139555,0.0015296541387215257,0.0011191805824637413,2.7974469048785977e-05,6.344102439470589e-05,0.0002046384906861931,0.0009851729264482856,2.3360813429462723e-05,1.6909902115003206e-05,0.00011837761849164963,0.001802702434360981,7.630298205185682e-05,1.0688834663596936e-05,0.00023378182959277183,0.0005207007052376866,5.610917924059322e-06,1.2196348507131916e-05,0.0002615305711515248,5.3922914958093315e-05,8.184081707440782e-06,0.0005925394943915308,0.00033571774838492274,1.420198805135442e-05,0.0001915307220770046,0.00011000812810380012,7.261560767801711e-06,2.815100560837891e-05,3.2605148589937016e-05,7.947644917294383e-05,8.259767491836101e-05,7.812822332198266e-06,1.4338472283270676e-05,1.1167575394210871e-05,2.529116272853571e-06,1.8899194174082368e-06,2.05142964659899e-06,7.718488632235676e-06,2.536523879825836e-06,7.2680609264352825e-06,5.865862021892099e-06,2.7261448849458247e-06,2.530898882469046e-06,1.6481038755955524e-06,2.077192448268761e-06,9.325778478341817e-07,7.874543257457844e-07,9.869069117485196e-07,9.123917266151693e-07,7.439917908413918e-07,7.987196681824571e-07,8.899604040379927e-07,8.613012028035882e-07,7.07120989318355e-07,6.414514928110293e-07,5.151616733201081e-07,4.118952858789271e-07,4.396603969780699e-07,5.013071131543256e-07,4.406418270264112e-07,4.568357496737008e-07,4.6918128759898536e-07,3.783445094995841e-07,3.5874572290595097e-07,2.9363238240875944e-07,3.21688560234179e-07,3.7035633226878417e-07,2.9685588742722757e-07,1.7995856183006254e-07,7.369214927166468e-08,-508.637939453125,107.11911010742188,18.4631404876709,15.859713554382324,16.578407287597656,4.633914947509766,2.128984212875366,-2.20752215385437,-6.835187911987305,-6.090921878814697,-8.028310775756836,-11.478872299194336,-8.139455795288086,0.23071705670996842,0.1641951647371268,0.08300876402246599,0.08856227906655051,0.4158658537258447,0.5556086923996144,0.397622937194485,0.08041388484852252,0.13372008382198272,0.15700261741054672,0.18333515653686366,0.20603826200290917,0
piano_F#3,-4.3397962144808844e-05,-4.148582593188621e-05,0.004715920891612768,0.0025240362156182528,0.002745642326772213,0.008006690070033073,0.005422619171440601,0.005058471113443375,0.6800124049186707,2.7183947563171387,0.16154524683952332,0.02562534809112549,0.03708000108599663,0.14115861058235168,0.028851989656686783,0.05469098687171936,4.361964225769043,8.266786575317383,0.13514460623264313,0.011274644173681736,0.0020091107580810785,0.002637149766087532,0.0045400806702673435,0.002316579921171069,0.7148880958557129,0.6799800992012024,0.0011125606251880527,0.00013794793630950153,0.0001304383622482419,0.00010430227848701179,0.0005998963606543839,0.0009900208096951246,0.16321592032909393,0.08454576879739761,0.001781845698133111,0.0016692967619746923,0.0013297798577696085,0.001297553302720189,0.0015713904285803437,0.0016953885788097978,0.06287872791290283,0.02027355507016182,0.0005157705163583159,0.00011775248276535422,9.107413643505424e-05,9.177663741866127e-05,0.0001176379737444222,0.008863084018230438,0.030341997742652893,0.0008324673981405795,6.038437277311459e-05,5.885269638383761e-05,6.737842340953648e-05,7.461917266482487e-05,0.009965576231479645,0.0032625857274979353,2.4957855202956125e-05,2.6450636141817085e-05,4.282832742319442e-05,0.0012228975538164377,0.006928815506398678,0.00036235866718925536,4.934119351673871e-05,5.293999856803566e-05,0.00033145069028250873,0.0014692990807816386,4.109868677915074e-05,9.994152605941053e-06,9.366098311147653e-06,0.0015752752078697085,0.0007065222598612309,1.0243428732792381e-05,1.0979121725540608e-05,0.00012784975115209818,7.171056495280936e-05,4.9286381909041665e-06,6.279402896325337e-06,8.406177948927507e-05,1.5332991097238846e-05,3.9292913243116345e-06,4.6839737478876486e-05,5.634582703351043e-05,2.637475745359552e-06,1.7813488739193417e-05,4.6587530960096046e-05,3.6871690554107772e-06,1.6586354831815697e-05,9.106114703172352e-06,2.8385809400788276e-06,7.262367034854833e-06,5.812867129861843e-06,2.1298831143212738e-06,1.7488220692030154e-05,6.939986178622348e-06,1.284046675209538e-06,3.918068159691757e-06,5.827182576467749e-07,8.702265290594369e-07,5.506162210622279e-07,5.005863386031706e-07,5.179676350053342e-07,5.52187202629284e-07,5.971984933239582e-07,3.982492273735261e-07,8.557450428270386e-07,2.6521038876126113e-07,3.213572483673488e-07,2.850384248631599e-07,7.523909744122648e-07,3.1432330160896527e-07,5.209153073337802e-07,4.1898505287463195e-07,5.677884473698214e-07,4.27531631430611e-07,3.5241913565187133e-07,4.468987242489675e-07,3.5932305308961077e-07,2.421257931928267e-07,2.501827509604482e-07,2.556807316977938e-07,4.3995939336127776e-07,2.802998437800852e-07,1.7600335411316337e-07,1.8340313090448035e-07,1.8841282667381165e-07,1.696522531347e-07,1.9273279860954062e-07,2.627901665164245e-07,1.1509197861414577e-07,7.249175837387156e-08,-507.6637268066406,123.71858978271484,18.341506958007812,4.646716117858887,17.136228561401367,6.252811908721924,-3.733325958251953,-6.82410192489624,-7.23919153213501,-5.83685827255249,-6.974767208099365,-4.953499794006348,1.759694218635559,0.2728325313805606,0.3642488023506366,0.22642387982391166,0.040725011289155406,0.047774977223064306,0.409724450247793,0.5591916524626245,0.3834828908119402,0.04822850628934309,0.04955248390676611,0.1512068139047848,0.09734390097392569,0
piano_G3,-4.3918484152527526e-05,-3.8655143725918606e-05,0.0039274487644433975,0.0026101034600287676,0.0073472559452056885,0.014843722805380821,0.009799984283745289,0.009551024995744228,0.08348699659109116,9.001289367675781,3.73122501373291,0.060800354927778244,0.05067773163318634,0.1979871243238449,0.030168451368808746,0.018575027585029602,0.0847819373011589,19.32636833190918,28.403318405151367,0.137085422873497,0.0034676555078476667,0.007664775010198355,0.010545914061367512,0.00212136865593493,0.0016845613718032837,0.05132584273815155,0.28133848309516907,0.01446471270173788,0.001404248527251184,0.0007283326704055071,0.0026687372010201216,0.00194932974409312,0.00039648107485845685,0.04063781350851059,2.449798822402954,0.7835713624954224,0.017458908259868622,0.005064571276307106,0.004428740590810776,0.0007299850112758577,0.00029891132726334035,0.0013692602515220642,0.07922229170799255,0.09541911631822586,0.0013792515965178609,0.0003791611816268414,0.00022799686121288687,0.0002989289059769362,0.0003427308110985905,0.00131047738250345,0.0423845574259758,0.012805693782866001,0.0007409341051243246,0.00020151764329057187,5.957919347565621e-05,0.00010041829955298454,0.011225796304643154,0.022306542843580246,0.0003373286745045334,0.00013488452532328665,0.00038580389809794724,0.002614020137116313,0.09954221546649933,0.03757927939295769,0.0006338072707876563,0.00039173837285488844,0.00019281561253592372,0.005676183383911848,0.001978958724066615,4.879608968622051e-05,0.00013154286716599017,0.0031129554845392704,0.006100612226873636,0.00020373912411741912,3.7642665120074525e-05,0.001604649005457759,0.004697513300925493,2.764201781246811e-05,1.1752252248697914e-05,0.0013935355236753821,0.0012568049132823944,1.00970310086268e-05,0.0005580653669312596,0.005191957578063011,5.782259540865198e-05,1.1858884136017878e-05,0.0004095439217053354,0.00011453579645603895,7.742655725451186e-05,0.002010099124163389,0.00030925386818125844,1.9742967197089456e-05,8.620288281235844e-05,1.3020525329920929e-05,0.000592540018260479,0.001015939749777317,2.1443805962917395e-05,1.4308088793768547e-05,6.301156190602342e-06,6.0213374126760755e-06,3.65179221262224e-06,8.875744242686778e-06,5.514794247574173e-05,1.608023808330472e-06,2.2917431124369614e-05,2.645484073582338e-06,2.514657126084785e-06,1.1115861298094387e-06,1.0331727935408708e-05,4.185552370472578e-06,5.826849246659549e-06,2.059126472886419e-06,4.762659045809414e-06,1.716902033876977e-06,1.4047992408450227e-05,1.215028191836609e-06,2.0411639525264036e-06,6.387822395481635e-07,8.053280566855392e-07,1.662872705310292e-06,1.0528923439778737e-06,1.3653409496328095e-06,2.421706994937267e-07,2.0421461499608995e-07,4.018043853193376e-07,2.2813021871570527e-07,2.50040301352783e-07,6.104612566559808e-07,1.658333133036649e-07,8.346916047230479e-08,-478.1482849121094,101.5406723022461,13.480731964111328,17.2681827545166,13.591047286987305,-0.9977375864982605,-4.976339340209961,-8.623520851135254,-7.631439208984375,-5.984283924102783,-10.97589111328125,-9.003690719604492,-2.031135320663452,0.1104716863151786,0.08789226857151941,0.06980411700920425,0.06563812291006553,0.06761626456338805,0.06869626739469747,0.4873162972863303,0.5618316637489245,0.4912925253101512,0.06823188409279234,0.08368452302193026,0.08917826711460837,0
